uid,tid,pid,twc,tbc,ready_to_battle
627,28,5,2202,13140,False
628,483,6,5258,14525,False
628,410,0,6783,12265,False
628,432,3,401,9723,False
628,291,2,1939,9815,True
628,154,1,2230,5398,True
628,621,0,537,1591,False
628,471,6,5823,7864,True
628,381,0,12229,13202,False
628,167,1,4539,5069,True
629,465,3,8104,10549,True
629,79,6,1410,3038,False
629,504,0,1166,1324,False
629,429,2,11542,14014,False
630,605,5,2610,3598,False
630,125,5,1667,3029,True
631,129,2,6896,13940,False
631,243,1,3314,13532,True
631,641,2,6214,6761,False
631,301,3,1331,4361,False
631,209,0,2898,9845,False
631,608,6,569,743,True
631,451,1,8650,12345,False
631,328,1,2205,2978,True
631,379,4,184,208,True
632,394,0,2460,3828,False
633,118,1,7,33,True
633,409,1,8486,10744,True
633,336,6,88,8362,True
633,84,5,3852,7385,False
634,287,6,1061,9791,False
634,325,4,135,1025,True
634,406,5,356,14020,False
634,353,4,8749,12617,True
634,164,6,691,767,False
634,618,1,561,2887,False
635,107,1,1096,5256,True
636,316,0,6655,13485,True
636,141,2,4226,5341,True
636,621,5,3698,12765,True
636,602,4,6744,7014,True
636,336,4,39,416,False
636,401,0,2175,3853,True
636,476,3,1592,4241,True
637,75,1,2091,12710,False
637,257,6,1690,3173,False
637,205,1,7485,11679,False
637,239,1,1486,3620,False
637,358,2,6951,8320,False
638,600,2,4973,6179,False
638,109,0,1645,6358,True
638,598,4,1739,13833,False
638,38,0,8516,13634,True
638,76,2,5881,12643,False
638,164,1,12016,14424,False
638,467,0,8904,9007,True
638,32,6,2120,3319,True
638,62,2,5923,10766,False
639,320,1,1586,2047,True
639,43,0,141,143,False
639,208,2,2557,13488,True
639,112,4,4003,6136,False
639,131,1,9902,11145,True
639,237,5,4374,8110,False
639,317,2,3463,9230,True
639,342,0,1291,1537,True
639,510,5,21,1262,True
640,557,3,4179,6781,False
640,437,4,8684,9454,False
640,227,1,597,4819,False
640,364,5,1224,4513,False
640,342,2,2665,3928,True
640,166,4,7385,8419,True
640,576,6,554,12839,False
641,414,0,1347,3292,True
641,231,4,202,3020,True
641,469,1,5237,8766,False
642,88,4,4225,8444,False
642,228,4,1108,1463,False
642,75,0,2592,10038,False
642,580,0,5882,9282,False
642,490,5,7054,8951,True
642,42,1,3423,12989,True
642,475,4,5376,11484,True
643,545,5,3248,14784,False
644,38,5,871,903,False
644,395,6,4565,5238,True
644,145,1,747,970,False
644,196,0,786,922,True
645,482,3,1525,2555,False
645,608,4,3666,13225,False
645,286,6,4370,7528,True
645,390,3,1078,1239,True
645,646,3,2034,5033,True
645,550,4,299,6920,True
645,584,1,310,811,False
645,625,6,213,391,True
646,359,3,527,2864,True
646,371,0,939,5378,True
646,448,0,878,1099,False
646,545,2,529,1027,True
647,216,3,205,14634,False
647,177,3,2671,3142,True
647,607,2,141,4642,True
647,362,4,688,8321,False
647,223,4,1579,11203,True
647,122,2,1547,5481,False
647,358,1,6930,12097,False
647,485,4,4630,8490,True
648,441,2,350,1664,False
648,528,4,696,5661,False
648,11,4,1042,2265,False
648,196,1,2690,9073,True
648,562,6,6401,9481,True
648,341,3,1805,2948,False
649,597,6,978,2041,True
649,67,4,2166,3936,True
649,188,0,31,1513,False
649,54,0,1093,3089,True
649,468,5,9855,13034,True
649,261,6,3204,9894,True
650,527,5,5091,12351,False
650,468,5,3348,10176,True
650,256,6,2371,9017,True
650,250,1,1031,1822,False
651,426,3,9736,12420,False
651,384,1,8971,11249,False
651,542,6,2720,9578,False
651,234,2,3246,9239,True
651,177,3,1786,4068,True
651,304,6,4016,11769,False
652,411,2,6113,9064,True
652,555,5,10822,14976,True
652,474,0,4658,10682,True
652,83,4,413,3724,False
653,92,2,7873,11288,True
653,385,2,2124,4502,False
653,295,5,3151,3424,True
653,257,2,76,7326,False
653,267,1,431,1358,True
653,569,5,7744,9964,True
654,57,5,5054,9031,True
654,188,2,2475,3107,True
654,455,1,1728,9152,True
654,275,6,651,1217,True
654,626,4,3345,10204,False
654,53,0,6354,10607,False
654,546,4,5515,9233,True
654,531,4,2201,12001,True
654,404,5,9503,10766,False
655,497,5,13705,14318,False
656,509,2,815,1046,False
656,222,5,105,7734,True
657,186,5,10217,14686,True
657,336,3,3945,5672,True
657,367,0,1099,4467,True
657,444,2,1054,1376,False
657,216,3,1529,3254,True
657,647,5,2011,9219,True
657,250,3,3126,4691,False
657,71,3,2155,2565,False
657,251,3,2621,3750,True
658,582,6,1850,13845,True
659,496,5,1093,11371,True
659,555,2,4625,8400,False
659,313,6,13528,14987,True
659,345,4,6262,11823,False
659,276,0,5458,5869,False
659,498,3,64,7456,True
659,327,3,6664,9177,True
660,133,5,8383,10215,False
660,405,4,1723,3412,True
660,190,3,1389,10543,True
660,438,3,1094,2705,False
660,341,6,277,1048,False
660,587,4,2339,6377,True
660,246,0,2051,5926,True
660,242,0,4179,14884,False
661,351,2,4878,7075,True
662,2,5,13575,14003,False
663,347,6,1057,4403,True
663,415,4,278,3234,False
663,633,0,1512,2876,False
663,207,1,2552,8031,True
663,348,4,3139,8684,False
663,289,0,5450,13364,True
663,167,0,2048,4364,True
663,564,1,7613,7971,True
664,431,5,1636,3663,True
664,23,6,2541,13061,False
664,113,5,109,5514,True
664,351,6,4947,9975,True
664,633,2,255,540,False
664,80,4,3228,5480,True
664,513,4,3133,8198,False
665,534,6,3016,9335,False
665,62,6,7453,14407,True
666,426,6,11813,14082,True
667,345,0,527,7327,False
667,184,1,6943,7708,True
668,311,3,3323,5683,True
669,411,5,6180,7572,False
669,375,1,3925,12250,True
669,196,3,8303,14313,True
669,417,2,9254,13056,False
669,107,3,1403,4322,True
669,20,4,8873,12794,False
669,129,5,313,1207,False
669,196,3,3812,7354,False
670,346,3,1939,2824,False
671,62,6,751,3885,False
672,9,0,8635,9260,True
672,276,4,5710,9086,False
672,89,6,7288,11542,False
672,384,6,8608,9131,True
673,498,0,732,10324,False
673,275,6,7011,9484,True
673,598,2,460,516,False
673,407,6,4384,5526,False
673,448,3,8097,14104,False
673,141,0,276,400,True
673,100,0,4965,6633,False
674,81,5,223,3540,True
674,128,6,4577,4626,False
674,647,1,3748,10521,False
674,522,6,4007,10793,True
675,280,2,937,5242,False
675,617,6,3155,10262,True
675,298,0,9315,13398,False
675,66,5,5916,14056,True
675,550,3,4094,4184,True
675,342,5,2826,5100,True
675,578,5,8447,10588,False
676,70,6,866,4056,True
677,346,1,4271,11376,False
678,81,2,5821,10376,False
678,555,1,823,4971,False
678,22,5,9399,13881,True
678,485,3,1502,14999,True
678,454,4,5922,13324,False
679,192,5,9602,11362,True
679,46,5,3561,3852,True
679,8,5,59,4259,False
679,568,1,4465,8787,False
679,423,5,981,12554,False
679,220,3,485,518,True
680,450,1,1122,12718,True
680,58,6,952,1511,False
680,221,1,3128,5667,True
681,310,5,598,10613,False
681,197,2,130,381,True
681,385,6,2883,4151,False
681,36,3,920,13769,True
681,109,6,4827,6068,True
682,388,0,6090,14504,True
682,133,6,3265,11302,False
683,282,3,3221,12559,True
683,392,3,9605,12004,False
683,398,1,3226,3564,True
683,140,0,90,1433,False
683,248,2,20,192,True
683,353,0,14040,14416,False
683,540,1,7721,13110,True
683,173,5,905,6309,True
684,434,6,7788,14749,True
684,403,6,6378,10138,True
684,461,4,4970,13600,True
684,165,3,228,3581,False
684,548,4,4706,6699,False
685,374,3,2860,8111,False
685,140,0,2132,3840,True
686,583,4,1399,8521,True
686,451,4,8001,9428,False
686,286,2,2794,3878,True
686,294,1,7137,13219,True
686,9,5,173,303,False
686,394,4,2930,12383,True
686,210,4,2169,8141,True
686,388,2,91,8711,False
687,226,2,12066,12584,True
687,618,6,7847,11837,False
687,113,0,11598,14691,False
687,219,1,1184,3157,True
687,190,4,494,5857,False
688,152,6,4039,4114,False
689,648,2,9124,11514,True
689,188,1,22,80,True
689,57,6,2063,4282,True
689,555,6,4332,11402,False
689,344,3,1756,10569,True
690,335,1,3438,7429,False
690,622,0,6342,10024,True
690,285,4,930,3722,False
690,452,6,2861,7027,True
690,476,0,4870,6090,True
690,199,1,146,8322,True
690,61,5,5909,12943,True
690,353,1,3540,4087,False
690,376,2,4562,13982,True
691,49,3,1517,4051,True
691,471,0,5733,7675,True
692,358,5,11480,13588,True
692,223,1,1127,9426,True
692,208,1,2309,7922,False
692,238,6,3017,10319,False
692,581,0,12224,14923,False
693,504,0,1020,2737,False
693,205,0,648,1272,False
693,238,4,11292,14578,False
693,566,3,3808,9827,True
693,629,5,5473,7888,False
693,528,3,4953,8198,False
693,118,2,54,209,True
694,259,4,6540,10907,True
694,551,6,1677,4175,False
694,625,2,2272,5926,True
695,582,4,723,1416,True
695,127,5,11427,12728,False
695,241,0,474,478,False
695,151,3,159,2476,True
695,442,6,2063,7776,True
695,346,6,18,7954,False
695,453,5,1155,4869,True
695,32,3,2381,4360,True
695,146,0,3702,10643,False
696,195,2,561,712,False
696,107,0,5595,10087,True
696,300,6,5479,8659,False
696,152,5,3295,4127,False
696,589,6,10433,12231,False
696,149,3,3811,10553,True
697,507,4,7757,8756,False
697,370,0,1564,4765,True
697,187,6,578,4722,False
698,179,4,1766,3065,False
698,266,1,2990,10474,True
698,528,2,9683,10905,True
698,599,4,49,1598,False
698,485,0,8398,8966,False
698,456,1,260,6954,True
698,589,2,242,5119,True
698,163,3,2313,10986,True
698,80,3,4564,9718,False
699,576,2,3972,11433,False
699,623,4,6082,11316,True
700,444,6,8691,9063,False
700,149,1,4693,5991,True
700,515,2,5301,8597,False
700,471,1,2671,2768,False
700,22,3,8870,12209,False
701,398,3,8579,11950,True
701,163,4,625,12328,False
702,231,3,2317,4636,False
702,594,3,7154,12820,False
703,142,3,1755,9215,False
703,306,4,2414,7064,True
703,369,1,2250,7007,True
703,635,0,3325,10781,False
703,147,0,3634,14428,False
703,359,0,8634,12206,True
703,177,1,3746,5304,False
703,293,1,3647,9371,False
703,80,4,4952,5014,True
704,506,1,1545,8601,True
704,371,4,9225,10109,False
704,414,5,2780,3903,False
704,636,6,3809,4388,False
704,473,0,7244,9102,False
704,618,5,7942,9210,True
704,70,4,5071,7818,False
704,124,4,898,12312,True
704,222,1,11894,13936,False
705,466,0,2584,5846,False
705,636,1,3205,10202,True
705,82,5,1838,7538,False
705,1,0,5404,13468,True
705,176,2,6041,14623,False
706,503,3,5059,6724,True
706,205,3,4360,13532,True
706,456,5,2890,4314,False
707,524,5,1164,8013,True
707,456,2,1420,2703,True
707,485,4,1367,10602,True
708,377,1,1551,10070,True
708,145,4,2438,6837,True
708,433,2,12259,14669,False
708,14,2,7050,10540,False
708,557,2,5273,5980,True
708,602,0,7235,14388,False
709,442,1,1013,1121,False
709,47,3,2516,6268,False
709,501,3,7855,10765,True
709,303,5,7786,11175,True
710,414,1,990,3414,False
710,274,1,6876,9554,True
710,55,2,3163,5222,True
710,454,1,108,554,False
710,448,4,3581,9194,False
710,454,4,1024,9102,False
711,123,6,623,751,True
711,568,2,2013,4433,False
711,40,2,1796,8607,True
711,559,0,1522,13692,False
711,471,3,480,7058,False
711,97,4,7192,8537,False
711,447,0,713,905,True
711,171,3,3689,5264,True
712,102,1,2694,9647,False
712,29,5,4241,11661,False
712,640,3,11553,12449,True
712,407,6,3120,3459,True
712,548,3,7890,12215,False
712,3,6,5007,13840,False
712,532,1,6055,8116,True
712,372,3,1867,7334,False
713,531,0,7243,9235,True
713,180,3,5895,11720,False
713,80,4,8167,11063,True
713,206,2,1941,3538,True
713,53,4,609,6222,False
713,415,1,2264,7281,True
714,30,2,1170,1216,False
714,439,3,1564,2316,False
714,591,0,1926,4097,False
714,443,3,616,2911,True
714,559,1,280,2198,True
714,605,3,6317,13702,True
714,529,1,4767,13188,False
714,463,2,8418,13115,True
715,408,6,5871,10557,True
715,396,6,7505,10783,True
715,548,6,10291,11475,True
715,301,2,247,1481,True
715,576,2,4258,6700,True
715,130,1,834,1257,False
715,316,0,3041,4831,True
715,421,4,3598,14638,True
715,614,4,4014,4583,False
716,522,6,378,456,False
716,73,4,10062,10838,True
716,358,5,3466,14000,False
717,214,1,4632,5238,True
717,508,5,3055,12482,False
717,278,5,3361,10450,True
717,542,4,1088,6304,False
717,171,2,1881,3141,False
717,333,0,1231,7173,True
717,44,4,864,8161,False
717,631,6,2696,6862,True
718,581,4,2516,3802,True
718,318,4,8444,10960,False
719,552,2,1929,3621,True
719,390,0,4957,7068,False
719,76,3,2244,4591,True
719,468,2,1614,13471,False
719,447,0,35,3479,False
719,116,1,2358,2846,False
719,312,2,862,3856,True
719,444,5,1056,2234,True
719,80,6,10047,13204,True
720,511,3,8029,8087,False
720,353,4,133,230,False
720,221,4,9995,14092,True
720,486,5,1539,9582,True
720,182,3,217,6257,False
720,547,6,3415,5356,True
720,232,6,838,10161,False
720,643,0,4271,6245,True
720,627,0,3075,4519,True
721,289,2,3539,11478,False
721,396,4,1051,4126,False
721,385,6,6372,13077,True
721,348,4,1056,4203,False
721,121,4,6186,6270,True
721,75,5,1588,2974,True
721,527,5,4493,11214,True
721,189,2,10761,14707,False
722,635,3,8966,9998,False
722,366,1,76,5616,False
722,494,1,1288,8919,True
722,257,3,3862,12816,True
722,278,0,122,178,False
722,137,0,6671,11757,True
723,565,5,6589,10356,False
724,146,3,3664,6997,True
724,326,1,421,1770,False
724,539,5,2512,6288,False
724,218,1,1298,10255,False
724,90,3,6030,7606,True
725,528,4,3073,4138,False
725,92,5,39,7523,True
725,583,4,1524,11542,False
725,648,4,12868,14669,False
726,552,4,2604,3374,False
726,504,0,7897,8927,True
726,508,6,1212,3668,True
726,544,1,10730,12845,False
726,409,6,4082,6250,True
727,590,2,6731,11387,False
727,291,1,414,2060,False
728,539,2,1380,1520,True
728,323,4,2134,8466,False
728,462,4,2330,11343,False
728,447,5,2993,14430,False
728,237,0,947,2096,True
728,531,4,6601,14816,True
728,397,3,1636,6415,False
728,212,3,3521,7106,False
728,528,0,2594,12408,True
729,529,0,2789,6527,False
729,95,3,2664,9047,False
729,445,2,3147,3517,True
729,177,5,8901,12881,True
729,487,0,8178,13373,False
729,376,2,1663,11223,False
729,284,6,137,144,True
730,355,1,3986,4295,True
730,294,2,6100,8264,True
730,592,2,878,6938,True
730,490,3,4085,7370,False
730,175,1,5063,8561,True
730,206,4,698,704,True
730,497,4,2279,3373,False
731,21,3,6056,9821,False
731,75,2,4644,8651,True
731,587,2,1234,5496,True
731,508,4,3445,8163,False
732,3,3,1176,10997,True
733,609,3,3044,4221,False
733,559,1,4453,5074,True
733,143,0,1391,12446,False
733,507,1,2561,7119,True
733,406,4,1868,2949,False
733,228,5,167,1378,True
733,505,3,1786,3329,True
733,73,2,2228,11364,True
733,369,3,2790,13517,True
734,562,0,5557,13833,False
734,224,2,3398,11576,True
735,369,2,983,4634,False
735,56,6,204,360,True
735,386,4,10222,11536,True
735,372,6,7652,9635,True
735,276,2,2678,2903,False
735,393,2,3586,5719,True
735,224,3,379,391,False
736,149,5,6725,9723,False
736,240,1,6207,8714,True
736,507,0,2679,4016,True
736,407,1,2403,12323,True
736,37,5,605,4309,True
736,170,3,8023,9983,True
737,52,5,6942,8730,False
737,31,0,1273,3296,True
737,588,0,6574,6608,False
737,522,3,12114,12583,True
737,163,2,950,14535,True
737,79,0,3653,13001,True
738,616,0,13221,13755,True
738,401,6,636,6900,False
738,24,5,19,93,True
738,148,2,8580,10194,False
738,308,3,5595,10552,False
738,386,2,8267,10856,False
738,270,4,286,671,False
738,207,0,3369,5201,True
739,253,6,4219,5342,True
739,128,5,5745,5783,False
739,123,5,1249,7172,False
739,4,3,4729,6571,False
739,371,4,2973,10536,True
739,329,6,2440,2755,False
740,474,5,1220,3667,True
741,194,0,3447,9190,False
741,411,4,5704,13489,True
741,278,0,1146,3488,True
741,550,5,3055,14363,True
742,398,1,4761,6898,False
742,596,4,129,244,False
742,471,6,381,5192,True
742,536,2,2027,2974,True
742,567,3,873,1929,True
742,32,0,1909,3625,True
742,594,3,3390,4515,False
743,11,1,1,7229,True
743,632,3,5059,8819,True
744,586,4,2265,13475,False
744,606,4,7119,7780,False
744,433,0,2442,3223,True
744,623,2,59,486,False
745,505,0,10992,14958,True
745,225,0,4991,8617,True
745,408,2,5337,14469,False
745,590,1,947,1469,False
745,599,0,6400,11964,True
745,212,0,1681,3133,False
746,278,4,3928,4239,True
746,52,3,5356,5728,False
746,444,4,4718,7934,False
747,76,2,5699,7964,True
747,506,1,8178,10629,True
747,504,3,6818,9466,True
747,225,6,10844,11572,False
747,168,0,5332,5405,False
747,462,1,10845,12343,False
748,92,3,8969,11751,True
749,238,4,6743,14999,False
749,480,5,3599,5272,False
749,103,1,3093,6158,False
749,524,5,1170,3142,True
750,67,5,313,11913,False
750,46,0,2058,4374,True
750,405,6,47,4094,False
750,116,5,2953,3655,True
750,93,0,2957,7732,True
750,308,2,1874,6611,False
750,557,0,5154,10195,True
750,467,0,22,1961,True
750,353,5,2977,6035,False
751,645,6,7911,8429,False
751,151,2,9199,9649,False
751,329,0,9942,11517,True
751,484,6,454,5763,False
751,513,4,4966,9403,True
751,596,6,4475,9585,True
751,90,0,9029,9587,True
751,114,5,5455,12066,False
752,55,1,3704,5861,False
752,201,6,465,12419,False
752,256,0,3508,9530,False
752,105,6,1505,7759,True
752,186,3,4010,11302,True
752,628,3,1562,8185,True
752,443,5,4426,14343,False
752,186,3,2502,3834,True
753,358,5,3165,3968,True
753,299,2,10147,10156,True
753,262,2,6770,9588,False
754,510,5,2765,8720,True
754,541,5,2571,11211,True
754,220,2,4371,7157,True
754,218,2,6840,12104,True
754,586,1,2850,5288,False
754,121,6,5551,13509,False
755,150,1,8820,9492,False
755,455,1,4269,8690,False
755,225,5,12258,13177,True
755,52,4,1206,2366,True
755,502,0,6779,8517,True
755,486,3,1927,8084,False
756,25,2,10714,12429,False
756,404,1,12784,13276,True
756,459,4,7322,8246,False
756,103,1,1147,5264,False
757,369,1,2769,12303,False
757,495,2,620,3282,True
757,401,3,12029,14278,True
757,624,3,8480,9227,True
758,215,0,2751,8272,True
758,222,0,3222,3958,False
759,364,5,1546,2860,False
759,625,5,2051,6568,False
759,203,0,9207,11182,False
759,169,2,8467,9733,False
759,382,1,4,279,False
759,525,4,7836,14769,False
759,626,2,4632,6735,False
759,562,2,434,625,False
759,576,4,11735,12611,True
760,504,1,2842,6685,False
760,341,2,5849,6293,True
760,109,5,5827,6960,False
760,125,6,3025,3686,False
760,95,6,4483,4619,True
760,556,4,8834,13017,True
760,231,3,148,220,False
761,610,3,4315,11576,False
761,351,1,7,3216,True
761,286,3,7624,14543,False
762,90,0,4152,6532,True
762,466,4,191,1041,False
762,21,2,1997,4443,False
762,148,1,3165,6064,False
763,17,0,610,3593,True
763,532,4,106,354,True
763,297,5,6679,7905,False
763,565,5,9275,11160,False
763,115,0,2533,2892,False
763,270,2,491,1289,True
763,134,2,2685,8722,False
763,137,3,325,449,False
764,542,4,3422,7377,True
765,222,0,140,823,True
765,305,1,13970,14079,True
765,467,6,516,11571,False
765,262,2,296,5851,False
765,588,3,384,4195,False
765,365,0,9786,13818,True
766,563,0,1437,1504,True
766,10,0,12518,14104,True
766,176,5,8617,11623,True
766,147,4,5651,8341,False
766,107,6,12306,13243,False
766,228,3,1093,11706,True
766,111,2,4210,6655,False
766,495,1,2242,3829,True
766,555,0,13335,14688,False
767,266,0,7780,11317,True
767,410,0,5853,11699,False
767,568,6,2915,9186,False
767,53,1,11483,11532,False
767,81,2,174,7304,True
767,468,5,1362,8263,False
768,473,2,333,907,True
768,435,1,9797,11054,False
768,103,6,6504,12753,True
768,605,5,451,2446,True
768,208,5,4300,10825,False
768,336,4,1069,3852,False
768,312,4,3216,5559,False
768,35,6,402,1527,False
769,174,5,6759,11365,True
769,67,5,315,3187,False
769,80,4,2777,8621,True
769,606,6,7356,9552,False
769,290,5,3032,3806,False
769,524,2,244,8785,True
769,335,5,8764,12037,False
769,121,6,4542,5419,True
770,254,2,5326,9398,True
770,325,0,36,54,False
771,532,1,5249,10323,False
771,247,3,1792,5514,False
771,525,5,3379,6436,True
771,495,5,12421,13872,False
771,557,3,4556,6305,True
771,316,6,4437,7412,False
771,388,1,754,6286,False
771,214,2,232,946,True
772,309,1,2851,6823,False
773,79,2,516,4486,True
773,153,6,1530,3667,False
773,123,3,11703,11800,False
773,562,5,7090,7602,False
773,580,4,32,1546,False
774,278,6,7366,12656,True
774,361,1,2232,4122,True
774,200,2,4910,11269,True
775,645,5,1292,3538,False
775,553,1,10597,11809,True
775,323,1,5013,6691,True
775,160,3,8149,14031,True
775,390,1,1151,1392,False
775,411,1,10546,14934,True
775,624,4,2132,5523,True
776,623,2,84,3029,False
776,577,3,1513,5264,True
776,269,1,122,5186,False
776,617,5,720,1037,False
776,13,0,1574,3732,False
776,452,4,898,3430,False
776,467,1,7551,8617,True
776,194,5,1024,14360,True
776,423,4,1920,12322,True
777,196,6,9537,13782,False
777,74,4,6927,13104,True
777,378,2,11217,14581,True
777,565,4,3220,6953,False
777,302,0,9794,13235,False
777,398,5,955,1357,True
777,617,3,4326,4889,True
778,96,0,9807,14227,False
778,416,5,4451,6701,False
778,568,3,344,1459,False
779,326,3,2053,14027,False
779,187,5,4174,6367,True
779,630,1,1618,2717,True
779,380,0,6594,6669,True
779,232,3,31,127,False
779,250,0,4501,14737,False
779,301,3,4627,13927,True
780,51,2,4105,8352,False
781,174,3,901,3596,True
781,482,5,69,644,True
781,107,6,1616,2444,False
781,545,6,1258,1426,True
781,104,6,278,2221,True
781,409,5,172,1450,False
781,518,2,1846,3941,False
782,506,5,7039,8511,False
782,73,6,3457,10239,True
782,572,6,8460,10276,False
783,236,2,2806,5334,False
783,617,6,1491,2128,True
783,351,1,10582,11458,False
783,151,1,1148,12779,True
783,320,2,5073,12389,False
783,6,6,3232,4039,True
783,506,2,7673,10483,False
784,404,5,348,4154,True
784,43,2,705,1412,False
784,29,6,2283,8751,True
784,385,6,733,1051,False
785,641,6,12850,13709,False
785,462,6,10137,14877,True
785,344,3,1870,12794,True
785,524,1,4043,8159,True
785,406,0,5816,8576,True
785,557,1,6640,9445,False
785,9,0,1795,9056,True
785,362,3,1648,1728,False
786,610,4,1486,1786,False
786,298,3,237,2529,True
786,26,0,6231,10285,True
786,173,6,513,2370,False
786,225,3,284,11397,False
786,219,4,1139,1818,False
786,475,2,10367,13112,True
786,394,5,5126,9659,True
787,550,2,12461,12698,True
787,467,1,3080,6577,False
787,273,3,4807,14105,True
787,550,0,3837,4100,False
787,636,0,10286,11793,True
788,453,5,2301,12641,False
789,641,0,933,1143,True
789,60,4,1615,2267,False
789,400,0,614,11533,True
789,25,1,254,614,False
789,216,6,2094,6763,False
789,278,3,5022,10216,True
789,353,2,3415,10528,False
789,426,1,2780,2903,True
790,390,2,1495,4207,True
791,439,4,766,939,False
791,129,1,26,7726,True
791,231,4,772,1929,False
791,61,6,4920,11737,False
791,217,5,7197,8040,False
791,531,3,2416,2528,True
791,225,1,2522,7758,False
792,511,0,8338,12195,False
792,605,6,11300,13045,False
793,479,6,603,662,True
793,208,6,956,4408,False
793,45,2,942,12073,False
793,644,5,4255,7811,True
793,327,5,2711,14414,False
793,228,3,4268,11650,True
794,451,0,66,2953,True
794,238,6,3687,5602,False
794,480,1,9318,9982,True
794,593,3,7105,12796,False
794,228,5,2813,13089,False
794,538,1,450,973,False
794,52,2,4699,9353,True
794,37,4,7119,9467,False
795,457,6,4765,12498,False
795,496,2,3097,5803,False
795,298,3,1744,13622,True
795,447,0,3198,4056,True
795,17,6,770,2078,True
795,278,5,850,1934,True
795,85,2,5611,7298,False
796,405,6,372,3115,False
796,422,3,6761,14719,False
796,128,2,177,12808,False
796,313,5,11776,13606,True
797,600,1,2209,6810,True
797,198,4,1260,2299,False
797,500,6,2450,8814,False
797,77,1,901,4253,False
797,578,3,2381,6222,False
798,212,3,8826,11924,False
798,46,5,10568,11586,False
798,58,4,8270,9998,True
798,119,4,9845,13656,True
798,231,4,6907,11094,False
799,130,6,3126,5294,True
799,641,5,185,307,True
799,3,4,1951,4617,True
799,467,4,127,188,False
799,353,3,6672,9803,False
799,308,2,13990,14354,False
799,381,0,7341,7931,True
799,165,4,2037,5193,True
799,103,4,10078,11435,True
800,239,6,6976,9055,True
800,289,1,11317,11862,False
800,370,0,1765,4044,True
800,252,3,6669,14732,True
800,619,0,7868,11768,False
800,458,0,6539,9019,True
800,73,2,3683,8477,False
800,531,3,2867,4485,True
801,406,4,1091,13101,True
801,127,1,7943,10487,False
801,71,6,391,542,False
801,178,2,1523,4381,True
801,589,4,210,4970,False
801,636,0,403,1766,True
801,529,1,8654,9191,True
801,565,3,1583,2270,True
801,542,0,1431,1666,True
802,489,2,1210,2756,False
802,422,5,5555,10109,False
802,599,2,1355,7850,False
802,473,6,26,139,False
802,483,6,2187,4239,True
802,610,4,7977,9546,False
802,138,2,4068,12896,False
802,225,0,1924,5607,False
803,427,2,2731,3908,False
803,533,2,2755,5541,True
803,638,6,708,1813,True
804,232,4,913,11318,False
805,170,6,9271,14094,False
805,22,2,894,1809,False
805,235,3,13261,14230,False
805,260,2,6261,13128,False
805,400,1,2119,6320,True
805,100,5,8198,12053,False
805,505,4,78,3910,False
805,540,6,5202,5913,False
805,140,1,974,1514,False
806,267,1,18,1602,False
806,177,0,8344,9793,False
807,80,2,762,1394,False
807,536,3,399,2405,True
807,414,0,6594,6894,True
807,617,4,5902,8419,False
807,546,0,6554,8547,False
807,304,6,10368,11464,False
808,634,2,3424,4697,True
808,447,4,3360,5420,True
808,230,5,1830,5510,False
808,511,6,459,493,True
808,150,2,7054,8785,True
808,441,3,6661,7315,True
808,469,4,132,151,True
808,577,6,3780,8128,True
808,143,4,4492,4972,False
809,81,0,705,1337,False
810,290,2,5820,7893,True
810,177,0,29,511,True
810,566,4,797,1917,True
810,521,6,187,6378,True
810,245,5,388,8970,False
810,345,5,4654,6896,False
810,517,3,2054,3268,True
811,418,4,6558,7100,False
811,489,2,9098,13773,False
812,153,6,3910,4416,False
812,380,3,6702,8148,True
812,321,2,6693,8215,True
812,140,0,10038,13683,True
812,277,0,1069,4167,True
812,213,3,488,2551,False
812,102,5,348,1228,False
812,136,4,3298,5979,False
812,492,6,2361,5469,True
813,279,5,6238,11364,False
813,441,4,5069,5213,False
813,231,5,1422,1818,True
813,349,6,1841,2255,False
813,7,2,1789,3655,False
813,484,2,5694,7494,False
813,200,1,11883,12569,True
813,32,3,9116,10055,True
813,490,4,5555,11372,False
814,504,2,194,1598,False
815,553,0,358,9797,True
815,407,1,658,2109,True
816,45,3,4713,12206,True
816,625,4,6425,7392,False
816,100,2,313,11269,False
816,414,3,1985,3502,True
816,340,3,50,1401,False
816,347,0,240,1213,True
816,84,1,6378,7081,True
816,624,1,1197,2938,False
817,517,6,8082,8726,False
817,81,1,2949,9014,False
817,329,0,5540,13768,False
817,32,0,1082,13319,False
818,40,1,9811,9932,True
818,149,1,2058,13802,False
818,341,5,2436,3863,False
818,384,4,2398,3028,True
819,324,1,1520,2571,True
820,245,1,2853,9029,False
820,283,4,532,2646,False
820,278,2,4304,7286,True
820,80,5,1675,6387,False
820,255,2,1832,2217,True
820,371,2,722,2618,False
820,125,1,2396,6745,False
820,85,4,2938,5362,True
821,378,5,6444,7181,False
822,305,1,663,825,False
822,507,2,2944,10076,True
822,331,2,13938,14700,True
822,96,2,3060,14347,True
822,525,0,6958,8096,True
822,627,5,1099,13437,False
822,439,6,7019,13066,True
822,293,0,7413,14837,True
823,525,4,4,6555,False
823,79,3,11492,12754,False
824,90,1,45,2010,False
824,240,4,954,1854,False
824,457,2,9147,13431,False
824,101,4,28,227,True
825,643,6,4012,7551,True
825,131,0,6072,10082,False
825,533,6,9047,10676,True
825,584,2,2443,4037,False
825,150,0,3002,5979,False
